Player, Num Table Cards, Captured Cards, Δ Captured Cards, Δ Score
P2, 3, 14, 11, 4
P1, 2, 9, 5, 0
P2, 2, 20, 6, 0
P1, 1, 14, 5, 2
P2, 1, 25, 5, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 5, 5, 4
P1, 5, 10, 10, 2
P2, 5, 8, 3, 0
P1, 2, 10, 0, 0
P2, 2, 16, 8, 4
P1, 4, 17, 7, 2
P2, 4, 22, 6, 0
P1, 0, 4, 4, 2
P2, 0, 5, 5, 2
P1, 1, 10, 6, 4
P2, 1, 7, 2, 0
P1, 3, 16, 6, 2
P2, 3, 11, 4, 2
P1, 3, 20, 4, 0
P2, 3, 17, 6, 2
P1, 0, 0, 0, 0
P2, 0, 7, 7, 8
P1, 3, 4, 4, 0
P2, 3, 15, 8, 0
P1, 1, 11, 7, 2
P2, 1, 15, 0, 0
P1, 4, 15, 4, 2
P2, 4, 21, 6, 0
P1, 0, 2, 2, 0
P2, 0, 6, 6, 2
P1, 2, 6, 4, 0
P2, 2, 8, 2, 2
P1, 0, 0, 0, 0
P2, 0, 5, 5, 4
P1, 5, 4, 4, 2
P2, 5, 13, 8, 0
P1, 3, 8, 4, 2
P2, 3, 20, 7, 4
P1, 2, 13, 5, 4
P2, 2, 26, 6, 2
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 2, 2, 0
P2, 3, 17, 10, 4
P1, 1, 7, 5, 4
P2, 1, 20, 3, 2
P1, 3, 11, 4, 2
P2, 3, 27, 7, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 5, 5, 2
P2, 0, 2, 2, 2
P1, 3, 11, 6, 2
P2, 3, 5, 3, 2
P1, 4, 19, 8, 2
P2, 4, 8, 3, 0
P1, 3, 25, 6, 4
P2, 3, 11, 3, 0
P1, 0, 0, 0, 0
P2, 0, 9, 9, 8
P1, 1, 2, 2, 2
P2, 1, 14, 5, 4
P1, 4, 10, 8, 0
P2, 4, 16, 2, 2
P1, 4, 18, 8, 0
P2, 4, 20, 4, 4
P1, 0, 4, 4, 2
P2, 0, 2, 2, 2
P1, 4, 9, 5, 0
P2, 4, 10, 8, 2
P1, 1, 9, 0, 0
P2, 1, 16, 6, 4
P1, 5, 14, 5, 0
P2, 5, 22, 6, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 8
P1, 3, 6, 6, 0
P2, 3, 12, 5, 2
P1, 2, 12, 6, 2
P2, 2, 14, 2, 0
P1, 4, 18, 6, 0
P2, 4, 20, 6, 4
P1, 0, 2, 2, 0
P2, 0, 5, 5, 2
P1, 3, 7, 5, 4
P2, 3, 12, 7, 2
P1, 1, 14, 7, 2
P2, 1, 12, 0, 0
P1, 4, 20, 6, 0
P2, 4, 18, 6, 4
P1, 0, 0, 0, 0
P2, 0, 6, 6, 4
P1, 4, 6, 6, 4
P2, 4, 10, 4, 0
P1, 4, 6, 0, 0
P2, 4, 20, 10, 4
P1, 4, 11, 5, 0
P2, 4, 27, 7, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 8
P1, 3, 4, 4, 0
P2, 3, 14, 7, 0
P1, 2, 11, 7, 0
P2, 2, 16, 2, 0
P1, 3, 16, 5, 0
P2, 3, 22, 6, 4
P1, 0, 2, 2, 2
P2, 0, 3, 3, 2
P1, 5, 8, 6, 0
P2, 5, 8, 5, 2
P1, 4, 12, 4, 0
P2, 4, 16, 8, 4
P1, 2, 17, 5, 0
P2, 2, 18, 2, 2
P1, 0, 6, 6, 2
P2, 0, 0, 0, 0
P1, 4, 16, 10, 0
P2, 4, 0, 0, 0
P1, 4, 21, 5, 0
P2, 4, 9, 9, 4
P1, 0, 24, 3, 0
P2, 0, 15, 6, 4
P1, 0, 5, 5, 2
P2, 0, 0, 0, 0
P1, 5, 9, 4, 0
P2, 5, 8, 8, 2
P1, 0, 6, 6, 10
P2, 0, 3, 3, 0
P1, 1, 13, 7, 2
P2, 1, 3, 0, 0
P1, 4, 15, 2, 0
P2, 4, 12, 9, 2
P1, 3, 20, 5, 0
P2, 3, 17, 5, 2
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 5, 5, 2
P2, 3, 9, 2, 0
P1, 6, 11, 6, 2
P2, 6, 14, 5, 0
P1, 5, 19, 8, 2
P2, 5, 14, 0, 0
P1, 0, 2, 2, 0
P2, 0, 2, 2, 2
P1, 6, 12, 10, 0
P2, 6, 2, 0, 0
P1, 6, 19, 7, 0
P2, 6, 8, 6, 0
P1, 3, 24, 5, 0
P2, 3, 12, 4, 0
P1, 0, 2, 2, 0
P2, 0, 3, 3, 0
P1, 5, 11, 9, 2
P2, 5, 5, 2, 0
P1, 4, 17, 6, 2
P2, 4, 12, 7, 0
P1, 1, 19, 2, 0
P2, 1, 19, 7, 2
P1, 0, 3, 3, 4
P2, 0, 0, 0, 0
P1, 0, 6, 6, 6
P2, 0, 0, 0, 0
P1, 4, 15, 9, 4
P2, 4, 0, 0, 0
P1, 5, 20, 5, 0
P2, 5, 6, 6, 4
P1, 4, 25, 5, 2
P2, 4, 9, 3, 0
P1, 0, 0, 0, 0
P2, 0, 6, 6, 6
P1, 4, 8, 8, 0
P2, 4, 12, 6, 6
P1, 0, 8, 0, 0
P2, 0, 20, 8, 0
P1, 2, 15, 7, 4
P2, 2, 22, 2, 2
P1, 0, 9, 9, 8
P2, 0, 0, 0, 0
P1, 1, 14, 5, 2
P2, 1, 2, 2, 2
P1, 4, 19, 5, 0
P2, 4, 7, 5, 4
P1, 4, 23, 4, 0
P2, 4, 15, 8, 6
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 6, 6, 4
P2, 0, 0, 0, 0
P1, 4, 12, 6, 0
P2, 4, 2, 2, 2
P1, 6, 22, 10, 0
P2, 6, 2, 0, 0
P1, 6, 24, 2, 0
P2, 6, 16, 14, 8
P1, 0, 6, 6, 4
P2, 0, 0, 0, 0
P1, 4, 16, 10, 2
P2, 4, 2, 2, 0
P1, 2, 18, 2, 0
P2, 2, 10, 8, 4
P1, 2, 20, 2, 0
P2, 2, 18, 8, 6
P1, 0, 2, 2, 2
P2, 0, 2, 2, 0
P1, 6, 8, 6, 0
P2, 6, 8, 6, 2
P1, 4, 11, 3, 0
P2, 4, 16, 8, 2
P1, 3, 15, 4, 0
P2, 3, 24, 8, 0
P1, 0, 0, 0, 0
P2, 0, 5, 5, 2
P1, 5, 7, 7, 4
P2, 5, 9, 4, 0
P1, 4, 11, 4, 0
P2, 4, 16, 7, 0
P1, 3, 11, 0, 0
P2, 3, 24, 8, 4
P1, 0, 3, 3, 2
P2, 0, 4, 4, 6
P1, 3, 9, 6, 0
P2, 3, 7, 3, 0
P1, 4, 11, 2, 0
P2, 4, 17, 10, 4
P1, 2, 15, 4, 0
P2, 2, 22, 5, 4
P1, 0, 4, 4, 2
P2, 0, 4, 4, 6
P1, 2, 9, 5, 2
P2, 2, 6, 2, 0
P1, 5, 20, 11, 2
P2, 5, 8, 2, 0
P1, 2, 22, 2, 0
P2, 2, 15, 7, 2
P1, 0, 2, 2, 2
P2, 0, 7, 7, 2
P1, 1, 4, 2, 0
P2, 1, 13, 6, 2
P1, 3, 6, 2, 2
P2, 3, 19, 6, 0
P1, 5, 11, 5, 0
P2, 5, 27, 8, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 0
P2, 0, 5, 5, 0
P1, 2, 7, 4, 0
P2, 2, 9, 4, 2
P1, 4, 9, 2, 0
P2, 4, 19, 10, 2
P1, 2, 9, 0, 0
P2, 2, 28, 9, 2
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 3, 3, 3, 0
P2, 3, 11, 4, 2
P1, 6, 12, 9, 2
P2, 6, 14, 3, 0
P1, 4, 14, 2, 0
P2, 4, 19, 5, 0
P1, 0, 2, 2, 0
P2, 0, 2, 2, 0
P1, 6, 6, 4, 0
P2, 6, 14, 12, 4
P1, 0, 12, 6, 2
P2, 0, 14, 0, 0
P1, 4, 18, 6, 0
P2, 4, 20, 6, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 2, 0, 0
P2, 3, 12, 7, 4
P1, 6, 13, 11, 6
P2, 6, 12, 0, 0
P1, 5, 20, 7, 0
P2, 5, 16, 4, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 4
P1, 5, 9, 6, 0
P2, 5, 9, 7, 2
P1, 2, 12, 3, 2
P2, 2, 13, 4, 2
P1, 5, 17, 5, 0
P2, 5, 23, 10, 6
P1, 0, 5, 5, 2
P2, 0, 0, 0, 0
P1, 5, 10, 5, 0
P2, 5, 3, 3, 0
P1, 7, 20, 10, 2
P2, 7, 5, 2, 0
P1, 5, 25, 5, 0
P2, 5, 11, 6, 0
P1, 0, 7, 7, 10
P2, 0, 0, 0, 0
P1, 0, 4, 4, 2
P2, 0, 4, 4, 6
P1, 2, 12, 8, 2
P2, 2, 4, 0, 0
P1, 4, 16, 4, 0
P2, 4, 10, 6, 0
P1, 4, 20, 4, 0
P2, 4, 20, 10, 10
P1, 0, 0, 0, 0
P2, 0, 8, 8, 16
P1, 2, 2, 2, 2
P2, 2, 12, 4, 0
P1, 6, 5, 3, 0
P2, 6, 15, 3, 2
P1, 0, 4, 4, 2
P2, 0, 2, 2, 0
P1, 4, 10, 6, 2
P2, 4, 6, 4, 0
P1, 4, 15, 5, 0
P2, 4, 10, 4, 4
P1, 5, 22, 7, 0
P2, 5, 15, 5, 2
P1, 0, 0, 0, 0
P2, 0, 5, 5, 0
P1, 5, 6, 6, 2
P2, 5, 13, 8, 0
P1, 1, 6, 0, 0
P2, 1, 21, 8, 2
P1, 3, 10, 4, 0
P2, 3, 28, 7, 4
P1, 0, 3, 3, 0
P2, 0, 2, 2, 0
P1, 5, 10, 7, 0
P2, 5, 6, 4, 2
P1, 4, 16, 6, 0
P2, 4, 10, 4, 2
P1, 4, 19, 3, 0
P2, 4, 19, 9, 2
P1, 0, 0, 0, 0
P2, 0, 6, 6, 2
P1, 4, 8, 8, 0
P2, 4, 10, 4, 2
P1, 2, 12, 4, 0
P2, 2, 13, 3, 0
P1, 5, 18, 6, 0
P2, 5, 17, 4, 2
P1, 0, 4, 4, 2
P2, 0, 3, 3, 0
P1, 3, 4, 0, 0
P2, 3, 5, 2, 2
P1, 0, 2, 2, 2
P2, 0, 2, 2, 4
P1, 6, 11, 9, 0
P2, 6, 4, 2, 0
P1, 5, 17, 6, 2
P2, 5, 10, 6, 4
P1, 3, 19, 2, 0
P2, 3, 14, 4, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 4
P1, 5, 8, 5, 2
P2, 5, 10, 8, 4
P1, 2, 10, 2, 2
P2, 2, 17, 7, 4
P1, 3, 17, 7, 0
P2, 3, 19, 2, 0
P1, 0, 6, 6, 0
P2, 0, 2, 2, 2
P1, 2, 17, 11, 8
P2, 2, 2, 0, 0
P1, 1, 20, 3, 0
P2, 1, 6, 4, 2
P1, 4, 28, 8, 0
P2, 4, 8, 2, 0
P1, 0, 7, 7, 4
P2, 0, 0, 0, 0
P1, 3, 7, 0, 0
P2, 3, 9, 9, 4
P1, 4, 15, 8, 0
P2, 4, 12, 3, 0
P1, 3, 17, 2, 0
P2, 3, 18, 6, 2
P1, 0, 2, 2, 2
P2, 0, 7, 7, 0
P1, 1, 2, 0, 0
P2, 1, 14, 7, 2
P1, 4, 7, 5, 2
P2, 4, 21, 7, 4
P1, 2, 9, 2, 2
P2, 2, 21, 0, 0
P1, 0, 2, 2, 0
P2, 0, 5, 5, 4
P1, 3, 2, 0, 0
P2, 3, 16, 11, 6
P1, 2, 7, 5, 0
P2, 2, 20, 4, 2
P1, 3, 12, 5, 0
P2, 3, 22, 2, 0
P1, 0, 0, 0, 0
P2, 0, 6, 6, 4
P1, 4, 6, 6, 0
P2, 4, 10, 4, 2
P1, 4, 8, 2, 0
P2, 4, 18, 8, 4
P1, 4, 13, 5, 2
P2, 4, 26, 8, 6
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 5, 5, 0
P2, 0, 2, 2, 0
P1, 3, 7, 2, 0
P2, 3, 11, 9, 4
P1, 2, 14, 7, 2
P2, 2, 14, 3, 0
P1, 2, 16, 2, 0
P2, 2, 19, 5, 4
P1, 0, 4, 4, 2
P2, 0, 5, 5, 2
P1, 1, 8, 4, 6
P2, 1, 9, 4, 2
P1, 3, 10, 2, 2
P2, 3, 17, 8, 2
P1, 3, 12, 2, 0
P2, 3, 27, 10, 6
P1, 0, 2, 2, 2
P2, 0, 6, 6, 0
P1, 2, 2, 0, 0
P2, 2, 16, 10, 4
P1, 2, 5, 3, 0
P2, 2, 23, 7, 2
P1, 2, 5, 0, 0
P2, 2, 25, 2, 2
P1, 0, 2, 2, 2
P2, 0, 2, 2, 4
P1, 6, 6, 4, 2
P2, 6, 12, 10, 0
P1, 2, 9, 3, 0
P2, 2, 18, 6, 2
P1, 3, 13, 4, 0
P2, 3, 27, 9, 4
P1, 0, 2, 2, 0
P2, 0, 6, 6, 2
P1, 2, 5, 3, 2
P2, 2, 12, 6, 0
P1, 3, 11, 6, 4
P2, 3, 18, 6, 2
P1, 1, 18, 7, 2
P2, 1, 20, 2, 0
P1, 0, 6, 6, 0
P2, 0, 0, 0, 0
P1, 4, 11, 5, 0
P2, 4, 5, 5, 2
P1, 4, 13, 2, 0
P2, 4, 15, 10, 2
P1, 2, 21, 8, 2
P2, 2, 15, 0, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 0, 0, 0, 0
P2, 0, 7, 7, 2
P1, 3, 2, 2, 0
P2, 3, 15, 8, 4
P1, 3, 12, 10, 2
P2, 3, 15, 0, 0
P1, 3, 17, 5, 0
P2, 3, 20, 5, 0
P1, 0, 3, 3, 2
P2, 0, 4, 4, 2
P1, 3, 11, 8, 2
P2, 3, 6, 2, 2
P1, 3, 19, 8, 2
P2, 3, 8, 2, 0
P1, 3, 24, 5, 0
P2, 3, 10, 2, 2
P1, 0, 2, 2, 2
P2, 0, 2, 2, 4
P1, 6, 9, 7, 2
P2, 6, 9, 7, 0
P1, 2, 11, 2, 0
P2, 2, 12, 3, 0
P1, 7, 18, 7, 0
P2, 7, 21, 9, 4
P1, 0, 3, 3, 2
P2, 0, 2, 2, 0
P1, 5, 3, 0, 0
P2, 5, 14, 12, 4
P1, 3, 6, 3, 2
P2, 3, 19, 5, 0
P1, 5, 6, 0, 0
P2, 5, 26, 7, 4
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 4, 4, 2
P2, 3, 11, 4, 2
P1, 5, 10, 6, 2
P2, 5, 18, 7, 2
P1, 2, 16, 6, 0
P2, 2, 21, 3, 0
P1, 0, 0, 0, 0
P2, 0, 8, 8, 12
P1, 2, 4, 4, 0
P2, 2, 12, 4, 2
P1, 4, 11, 7, 2
P2, 4, 18, 6, 0
P1, 1, 15, 4, 0
P2, 1, 24, 6, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 4, 4, 2
P2, 3, 12, 5, 0
P1, 4, 13, 9, 4
P2, 4, 15, 3, 2
P1, 2, 16, 3, 2
P2, 2, 22, 7, 6
P1, 0, 2, 2, 0
P2, 0, 4, 4, 4
P1, 4, 5, 3, 0
P2, 4, 14, 10, 4
P1, 1, 8, 3, 0
P2, 1, 20, 6, 2
P1, 2, 12, 4, 0
P2, 2, 22, 2, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 0
P1, 5, 13, 10, 2
P2, 5, 4, 2, 0
P1, 3, 17, 4, 2
P2, 3, 8, 4, 2
P1, 5, 25, 8, 2
P2, 5, 12, 4, 2
P1, 0, 8, 8, 6
P2, 0, 0, 0, 0
P1, 2, 13, 5, 6
P2, 2, 2, 2, 0
P1, 5, 19, 6, 0
P2, 5, 8, 6, 2
P1, 3, 21, 2, 0
P2, 3, 17, 9, 4
P1, 0, 3, 3, 4
P2, 0, 3, 3, 4
P1, 4, 7, 4, 0
P2, 4, 11, 8, 0
P1, 2, 11, 4, 2
P2, 2, 15, 4, 0
P1, 0, 4, 4, 2
P2, 0, 0, 0, 0
P1, 6, 10, 6, 0
P2, 6, 5, 5, 2
P1, 5, 15, 5, 2
P2, 5, 13, 8, 4
P1, 2, 23, 8, 0
P2, 2, 15, 2, 2
P1, 0, 8, 8, 4
P2, 0, 0, 0, 0
P1, 2, 10, 2, 2
P2, 2, 9, 9, 2
P1, 1, 12, 2, 2
P2, 1, 16, 7, 6
P1, 2, 14, 2, 0
P2, 2, 23, 7, 0
P1, 0, 5, 5, 2
P2, 0, 4, 4, 2
P1, 1, 7, 2, 0
P2, 1, 8, 4, 0
P1, 5, 13, 6, 0
P2, 5, 14, 6, 2
P1, 3, 16, 3, 0
P2, 3, 21, 7, 2
P1, 0, 2, 2, 2
P2, 0, 5, 5, 2
P1, 3, 13, 11, 2
P2, 3, 5, 0, 0
P1, 2, 17, 4, 2
P2, 2, 11, 6, 2
P1, 0, 0, 0, 0
P2, 0, 6, 6, 4
P1, 4, 8, 8, 0
P2, 4, 10, 4, 2
P1, 2, 11, 3, 2
P2, 2, 14, 4, 4
P1, 5, 15, 4, 0
P2, 5, 24, 10, 2
P1, 0, 3, 3, 4
P2, 0, 0, 0, 0
P1, 7, 7, 4, 0
P2, 7, 9, 9, 4
P1, 4, 12, 5, 2
P2, 4, 15, 6, 0
P1, 3, 22, 10, 2
P2, 3, 15, 0, 0
P1, 0, 3, 3, 2
P2, 0, 3, 3, 0
P1, 4, 8, 5, 2
P2, 4, 9, 6, 4
P1, 3, 10, 2, 0
P2, 3, 18, 9, 4
P1, 2, 12, 2, 0
P2, 2, 24, 6, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 5, 5, 4
P1, 5, 6, 6, 2
P2, 5, 12, 7, 2
P1, 2, 15, 9, 8
P2, 2, 12, 0, 0
P1, 3, 17, 2, 0
P2, 3, 21, 9, 4
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 3, 4, 4, 0
P2, 3, 15, 8, 6
P1, 1, 6, 2, 0
P2, 1, 20, 5, 2
P1, 4, 8, 2, 0
P2, 4, 31, 11, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 4, 4, 4
P2, 0, 3, 3, 2
P1, 3, 13, 9, 4
P2, 3, 6, 3, 2
P1, 1, 16, 3, 0
P2, 1, 12, 6, 6
P1, 2, 20, 4, 0
P2, 2, 18, 6, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 0
P1, 5, 6, 3, 0
P2, 5, 9, 7, 2
P1, 5, 11, 5, 0
P2, 5, 17, 8, 2
P1, 2, 16, 5, 0
P2, 2, 20, 3, 0
P1, 0, 5, 5, 0
P2, 0, 0, 0, 0
P1, 5, 10, 5, 0
P2, 5, 5, 5, 0
P1, 5, 16, 6, 2
P2, 5, 13, 8, 2
P1, 1, 23, 7, 2
P2, 1, 15, 2, 0
P1, 0, 6, 6, 4
P2, 0, 3, 3, 2
P1, 1, 10, 4, 4
P2, 1, 7, 4, 2
P1, 3, 14, 4, 2
P2, 3, 12, 5, 4
P1, 4, 14, 0, 0
P2, 4, 25, 13, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 5, 5, 2
P2, 0, 0, 0, 0
P1, 5, 13, 8, 2
P2, 5, 3, 3, 2
P1, 4, 20, 7, 2
P2, 4, 7, 4, 0
P1, 3, 29, 9, 2
P2, 3, 7, 0, 0
P1, 0, 5, 5, 0
P2, 0, 2, 2, 2
P1, 3, 11, 6, 2
P2, 3, 5, 3, 0
P1, 4, 15, 4, 0
P2, 4, 13, 8, 2
P1, 2, 17, 2, 2
P2, 2, 23, 10, 8
P1, 0, 2, 2, 2
P2, 0, 5, 5, 2
P1, 3, 7, 5, 0
P2, 3, 11, 6, 6
P1, 2, 9, 2, 2
P2, 2, 20, 9, 4
P1, 1, 13, 4, 2
P2, 1, 24, 4, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 7, 7, 4
P2, 0, 0, 0, 0
P1, 3, 11, 4, 0
P2, 3, 9, 9, 6
P1, 0, 11, 0, 0
P2, 0, 15, 6, 4
P1, 4, 19, 8, 0
P2, 4, 20, 5, 2
P1, 0, 3, 3, 2
P2, 0, 2, 2, 0
P1, 5, 7, 4, 0
P2, 5, 13, 11, 2
P1, 0, 11, 4, 0
P2, 0, 17, 4, 2
P1, 2, 14, 3, 2
P2, 2, 23, 6, 2
P1, 0, 0, 0, 0
P2, 0, 8, 8, 6
P1, 2, 4, 4, 4
P2, 2, 11, 3, 0
P1, 5, 8, 4, 0
P2, 5, 16, 5, 0
P1, 6, 17, 9, 0
P2, 6, 20, 4, 2
P1, 0, 3, 3, 0
P2, 0, 2, 2, 4
P1, 5, 13, 10, 8
P2, 5, 2, 0, 0
P1, 5, 22, 9, 4
P2, 5, 6, 4, 0
P1, 2, 26, 4, 0
P2, 2, 11, 5, 2
P1, 0, 4, 4, 2
P2, 0, 2, 2, 2
P1, 4, 9, 5, 2
P2, 4, 8, 6, 0
P1, 3, 14, 5, 0
P2, 3, 12, 4, 0
P1, 4, 21, 7, 0
P2, 4, 16, 4, 2
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 4, 4, 0
P2, 3, 12, 5, 2
P1, 4, 4, 0, 0
P2, 4, 22, 10, 0
P1, 4, 11, 7, 0
P2, 4, 24, 2, 0
P1, 0, 5, 5, 6
P2, 0, 0, 0, 0
P1, 0, 4, 4, 4
P2, 0, 2, 2, 4
P1, 4, 8, 4, 0
P2, 4, 9, 7, 6
P1, 3, 12, 4, 0
P2, 3, 13, 4, 2
P1, 5, 14, 2, 0
P2, 5, 21, 8, 2
P1, 0, 2, 2, 2
P2, 0, 5, 5, 2
P1, 3, 8, 6, 0
P2, 3, 12, 7, 2
P1, 0, 11, 3, 2
P2, 0, 14, 2, 0
P1, 5, 16, 5, 0
P2, 5, 18, 4, 0
P1, 0, 5, 5, 2
P2, 0, 0, 0, 0
P1, 5, 17, 12, 2
P2, 5, 0, 0, 0
P1, 3, 20, 3, 0
P2, 3, 5, 5, 2
P1, 5, 25, 5, 0
P2, 5, 11, 6, 4
P1, 0, 4, 4, 4
P2, 0, 5, 5, 2
P1, 1, 6, 2, 0
P2, 1, 11, 6, 4
P1, 3, 14, 8, 4
P2, 3, 13, 2, 0
P1, 3, 18, 4, 2
P2, 3, 20, 7, 4
P1, 0, 3, 3, 2
P2, 0, 2, 2, 2
P1, 5, 10, 7, 0
P2, 5, 7, 5, 0
P1, 3, 16, 6, 4
P2, 3, 10, 3, 2
P1, 4, 18, 2, 0
P2, 4, 21, 11, 2
P1, 0, 6, 6, 0
P2, 0, 0, 0, 0
P1, 4, 13, 7, 2
P2, 4, 2, 2, 0
P1, 5, 19, 6, 0
P2, 5, 8, 6, 2
P1, 3, 23, 4, 2
P2, 3, 14, 6, 0
P1, 0, 3, 3, 0
P2, 0, 3, 3, 0
P1, 4, 10, 7, 0
P2, 4, 7, 4, 2
P1, 3, 17, 7, 0
P2, 3, 11, 4, 2
P1, 2, 23, 6, 2
P2, 2, 15, 4, 2
P1, 0, 2, 2, 0
P2, 0, 4, 4, 0
P1, 4, 9, 7, 4
P2, 4, 9, 5, 2
P1, 2, 15, 6, 2
P2, 2, 11, 2, 2
P1, 4, 15, 0, 0
P2, 4, 24, 13, 6
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 4, 4, 2
P2, 0, 4, 4, 4
P1, 2, 4, 0, 0
P2, 2, 12, 8, 4
P1, 4, 14, 10, 4
P2, 4, 14, 2, 0
P1, 2, 21, 7, 0
P2, 2, 16, 2, 0
P1, 0, 3, 3, 2
P2, 0, 3, 3, 0
P1, 4, 7, 4, 2
P2, 4, 10, 7, 4
P1, 3, 12, 5, 0
P2, 3, 16, 6, 2
P1, 2, 12, 0, 0
P2, 2, 23, 7, 4
P1, 0, 4, 4, 2
P2, 0, 5, 5, 2
P1, 1, 9, 5, 2
P2, 1, 10, 5, 2
P1, 1, 11, 2, 2
P2, 1, 15, 5, 2
P1, 4, 16, 5, 0
P2, 4, 17, 2, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 5, 3, 2
P2, 3, 10, 5, 2
P1, 5, 9, 4, 0
P2, 5, 14, 4, 0
P1, 7, 16, 7, 0
P2, 7, 19, 5, 2
P1, 0, 6, 6, 4
P2, 0, 0, 0, 0
P1, 4, 11, 5, 0
P2, 4, 2, 2, 0
P1, 7, 19, 8, 2
P2, 7, 8, 6, 2
P1, 3, 27, 8, 2
P2, 3, 11, 3, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 2
P1, 5, 13, 10, 0
P2, 5, 4, 2, 0
P1, 3, 17, 4, 0
P2, 3, 13, 9, 4
P1, 0, 19, 2, 2
P2, 0, 17, 4, 4
P1, 0, 3, 3, 0
P2, 0, 5, 5, 6
P1, 2, 5, 2, 0
P2, 2, 11, 6, 2
P1, 4, 12, 7, 2
P2, 4, 15, 4, 2
P1, 3, 21, 9, 0
P2, 3, 17, 2, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 2
P1, 3, 4, 2, 0
P2, 3, 12, 7, 0
P1, 4, 14, 10, 4
P2, 4, 14, 2, 2
P1, 2, 21, 7, 0
P2, 2, 19, 5, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 2
P2, 0, 4, 4, 4
P1, 3, 9, 6, 2
P2, 3, 9, 5, 6
P1, 2, 11, 2, 0
P2, 2, 13, 4, 2
P1, 6, 15, 4, 0
P2, 6, 23, 10, 4
P1, 0, 2, 2, 2
P2, 0, 0, 0, 0
P1, 8, 9, 7, 4
P2, 8, 9, 9, 2
P1, 2, 14, 5, 0
P2, 2, 14, 5, 4
P1, 2, 16, 2, 2
P2, 2, 23, 9, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 4
P2, 0, 4, 4, 0
P1, 3, 8, 5, 2
P2, 3, 11, 7, 4
P1, 1, 10, 2, 2
P2, 1, 17, 6, 2
P1, 3, 14, 4, 2
P2, 3, 25, 8, 4
P1, 0, 2, 2, 0
P2, 0, 6, 6, 6
P1, 2, 5, 3, 2
P2, 2, 13, 7, 4
P1, 2, 7, 2, 2
P2, 2, 18, 5, 0
P1, 5, 14, 7, 0
P2, 5, 22, 4, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 4, 4, 2
P2, 0, 3, 3, 2
P1, 3, 10, 6, 0
P2, 3, 5, 2, 0
P1, 5, 19, 9, 2
P2, 5, 7, 2, 2
P1, 4, 27, 8, 0
P2, 4, 9, 2, 2
P1, 0, 4, 4, 2
P2, 0, 5, 5, 0
P1, 1, 10, 6, 10
P2, 1, 7, 2, 0
P1, 3, 14, 4, 0
P2, 3, 12, 5, 0
P1, 4, 18, 4, 2
P2, 4, 22, 10, 6
P1, 0, 0, 0, 0
P2, 0, 5, 5, 0
P1, 5, 5, 5, 0
P2, 5, 11, 6, 4
P1, 4, 11, 6, 0
P2, 4, 16, 5, 0
P1, 3, 17, 6, 2
P2, 3, 18, 2, 2
P1, 0, 2, 2, 2
P2, 0, 3, 3, 0
P1, 5, 8, 6, 2
P2, 5, 8, 5, 0
